#{"t_start": 1774417216.9971836, "env_id": "None"}
r,l,t
10.991254,32,6189.197057
10.411696,20,6190.339426
11.420893,36,6192.119344
10.343174,43,6194.457581
11.143142,54,6197.250774
10.959264,39,6199.317222
11.136829,37,6201.289447
9.18454,55,6204.156848
10.31486,39,6205.935541
10.998848,29,6207.423358
9.863104,51,6210.144287
10.601085,35,6211.937588
10.745484,41,6213.950912
10.841163,31,6215.43588
11.026796,37,6217.520643
11.029297,34,6219.455309
10.50304,47,6221.842184
10.148507,38,6223.787983
10.31616,30,6225.379608
10.566714,37,6227.260704
11.168521,46,6229.672063
11.220828,36,6231.568616
10.807114,26,6233.072466
10.908145,32,6234.718937
10.883012,32,6236.442045
-16.070128,107,6241.655909
10.482599,24,6242.908688
10.761982,55,6245.593214
11.234278,28,6246.874183
10.496269,35,6248.512992
10.647163,36,6250.383339
10.579013,24,6251.457589
10.770946,23,6252.563041
10.541067,22,6253.589278
11.02724,35,6255.256438
11.355733,36,6257.090173
10.589704,30,6258.539637
10.449571,34,6260.200681
10.41034,27,6261.505853
10.290366,26,6262.707186
11.063856,37,6264.581073
10.220114,45,6266.52478
9.558945,39,6268.44429
11.036932,32,6270.094774
10.566855,31,6274.129555
10.613254,23,6275.155789
11.273083,49,6277.583714
10.863859,39,6279.449996
10.445625,43,6281.434376
10.768569,24,6282.695706
10.711145,32,6284.381934
10.36505,43,6286.432518
11.047422,38,6288.13799
11.107753,45,6290.320956
11.324017,32,6291.756433
10.667989,15,6292.528479
10.599458,21,6293.509632
5.279147,76,6297.369511
10.780284,29,6298.817006
10.509504,30,6300.346643
10.434673,32,6301.99251
11.091976,38,6303.841456
9.280455,43,6306.038922
10.662128,41,6308.10121
11.169209,23,6309.247417
10.66331,42,6311.307642
11.053023,33,6312.863902
10.589672,20,6313.71813
10.456324,39,6315.411438
10.500623,43,6317.564818
10.916831,30,6319.03266
10.762895,30,6320.400981
10.314253,41,6322.363817
10.826936,40,6324.361858
11.088714,35,6326.050148
11.081961,33,6327.787777
11.272083,36,6329.348242
11.022235,39,6331.30041
10.52471,23,6332.424723
10.990864,30,6333.832588
10.820847,35,6335.568311
10.109117,39,6337.576539
10.583125,26,6338.969085
10.940023,32,6340.442322
11.266974,42,6342.400132
10.794982,56,6344.971705
10.292634,55,6347.067781
9.378009,58,6349.424042
10.21565,35,6351.214039
10.833747,27,6352.567656
11.213961,47,6354.829988
11.036707,44,6357.067854
10.084661,35,6358.849415
10.373002,54,6361.486421
10.388346,48,6364.07991
10.446267,30,6365.625273
11.154199,38,6367.4469
10.571129,29,6368.868901
10.694396,26,6370.227075
11.036194,36,6372.147209
11.295267,27,6376.28396
10.770619,29,6377.517957
11.111408,31,6378.923246
9.99541,18,6379.844417
11.037482,30,6381.217714
11.306422,34,6382.641216
10.927625,30,6384.118239
10.28338,39,6385.978667
11.023353,29,6387.413102
10.994584,36,6389.264683
10.847289,30,6390.758396
10.617129,34,6392.32408
10.753369,37,6394.202523
10.439924,57,6397.021253
10.586789,30,6398.490623
10.92928,32,6400.073426
10.686079,36,6401.773312
10.510624,26,6403.177686
10.769257,35,6404.775988
10.502315,30,6406.256585
10.717828,24,6407.465032
11.447829,30,6408.90583
10.95396,27,6410.222427
11.017805,30,6411.729864
10.246644,44,6413.485844
10.624383,35,6414.845215
11.288071,33,6416.469798
10.678753,19,6417.365324
11.127586,44,6419.426451
10.628545,32,6421.024069
10.784939,34,6422.664624
11.020375,43,6424.678235
10.892406,39,6426.621084
9.46656,55,6429.29193
10.639009,26,6430.422117
11.229139,35,6432.105721
11.189345,40,6434.124111
11.098974,41,6436.099585
11.261411,42,6438.106688
11.435528,30,6439.499019
10.618503,24,6440.616823
10.530755,24,6441.845253
10.836914,20,6442.887157
10.793552,38,6444.706336
10.971134,37,6446.322781
10.286306,29,6447.80445
10.361487,34,6449.448144
11.252401,37,6451.238166
9.79793,38,6453.258898
10.432996,20,6454.247515
9.858646,52,6456.84164
10.722097,46,6459.318753
10.495247,22,6460.363522
10.863037,27,6461.712859
10.738174,35,6463.620994
10.848855,48,6466.14888
10.086789,36,6467.994354
11.025148,42,6469.872563
8.514223,38,6471.83178
10.932647,38,6473.696264
11.019989,41,6478.340465
11.2037,35,6480.056846
11.040958,39,6482.011314
10.889629,46,6484.376887
10.766339,40,6486.506294
10.427099,44,6488.819239
10.752659,50,6491.549669
10.764842,31,6493.104026
-2.977935,89,6497.609063
10.826138,25,6498.968473
10.788946,28,6500.518114
9.504662,40,6502.519786
11.169949,37,6504.669998
10.719741,23,6505.938328
11.202004,36,6507.838997
10.319278,29,6509.429829
10.770698,30,6510.87732
10.46456,30,6512.272749
10.592493,38,6514.059399
10.808844,45,6516.431144
10.46385,34,6518.219924
10.455127,24,6519.520038
9.841071,51,6522.111799
11.069458,28,6523.645946
10.947377,36,6525.519986
10.755869,49,6528.270037
9.653493,55,6531.002907
11.362204,30,6532.611445
10.34045,26,6534.079138
7.439024,72,6537.839853
11.047705,37,6539.723626
11.13742,48,6542.207542
9.350838,30,6543.655042
10.04327,27,6545.020423
10.896919,27,6546.381464
10.428685,32,6548.027159
11.03501,24,6549.106275
10.724123,26,6550.465667
11.263962,34,6552.337291
10.883968,31,6554.022846
11.141044,30,6555.606558
11.220722,24,6556.862121
11.182377,35,6558.778922
10.65421,26,6560.268024
10.803289,15,6561.1321
10.997852,48,6563.502765
10.787394,30,6564.87374
9.44407,22,6566.099276
10.728587,42,6568.343208
11.031966,29,6569.862252
10.408191,40,6572.067682
10.58865,34,6573.738936
10.982745,34,6575.596321
10.267412,38,6577.578784
10.52786,24,6578.888626
10.698186,37,6580.536638
10.833869,19,6581.312001
10.81174,47,6583.899948
10.896306,42,6588.47898
10.386349,34,6590.16814
10.597976,28,6591.586765
11.317976,43,6593.814453
11.128368,35,6595.714112
10.942015,23,6596.906757
9.740212,28,6598.27051
10.686995,36,6600.077239
11.09138,38,6602.080848
10.944785,24,6603.353769
11.135812,43,6605.426323
11.197184,41,6607.479579
9.041752,44,6609.70066
10.466141,51,6612.158873
10.58717,27,6613.50386
11.040441,38,6615.407535
10.413417,32,6617.087785
11.29467,41,6619.174366
11.154785,40,6621.321888
10.679061,54,6624.195413
11.447121,45,6626.461463
10.597052,37,6628.334935
10.93852,35,6630.246048
10.357063,30,6631.755938
10.818446,36,6633.605958
10.420341,23,6634.764742
10.282397,36,6636.495302
10.755621,32,6638.048648
10.252544,25,6639.353744
10.690293,22,6640.544346
11.006064,42,6642.693456
10.654885,19,6643.746807
10.935789,48,6646.220901
10.971174,27,6647.409745
10.739297,38,6649.345073
10.193477,37,6651.303068
10.620081,17,6652.291297
10.772144,46,6654.66983
10.231788,62,6657.961585
10.681107,25,6659.287582
10.250816,27,6660.623675
10.481923,29,6662.232374
10.653631,43,6664.47131
10.644524,42,6666.780445
10.873,30,6668.524114
8.382092,41,6670.669681
10.156086,34,6672.563484
9.099458,58,6675.878561
10.934055,23,6677.067363
10.783654,39,6679.029548
11.108331,45,6681.146117
10.38223,35,6682.778377
10.289919,38,6684.759447
11.261588,45,6686.972292
8.052969,71,6690.65014
9.923282,37,6695.312443
11.058979,40,6697.448056
10.327678,25,6698.788085
10.287286,29,6700.361814
10.989763,35,6702.346395
10.863038,44,6704.556469
8.349347,65,6707.546542
10.216334,41,6709.36007
9.745303,38,6711.299604
10.949587,37,6713.115143
11.034337,33,6714.714924
10.946074,30,6716.269015
10.884115,46,6718.554802
10.915791,32,6720.230507
10.746116,47,6722.651139
10.804947,13,6723.360821
10.389028,24,6724.663367
11.238785,31,6726.269011
10.640058,39,6728.085671
11.122423,33,6729.708466
10.978647,42,6731.857924
10.007225,44,6733.947328
10.508468,44,6736.277403
10.895885,27,6737.583386
11.024158,25,6738.676899
9.953424,35,6740.456964
11.069228,32,6742.143229
10.696045,39,6744.192097
5.907622,74,6747.648175
10.92912,31,6749.30324
11.001927,32,6750.836668
10.161355,40,6753.004776
10.308093,21,6754.12931
10.846199,63,6757.273295
10.678905,39,6759.185168
10.964546,34,6760.894765
10.327631,53,6763.648712
10.005043,34,6765.308825
10.495254,26,6766.617823
10.522187,26,6768.111889
10.540462,23,6769.247788
10.999888,33,6770.870924
10.590745,28,6772.317069
10.403177,35,6774.123491
11.142264,46,6776.287781
11.044676,36,6778.208983
10.843966,26,6779.409188
9.217059,64,6782.330603
10.632461,38,6784.079459
11.000735,28,6785.631793
9.777014,61,6788.682578
11.048582,53,6791.371236
10.746283,19,6792.37989
2.211545,60,6795.402013
10.977444,39,6797.367678
10.838086,21,6801.19207
10.884942,40,6802.943353
10.451268,30,6804.535078
10.36963,39,6806.586388
10.695661,46,6808.948535
9.240294,50,6811.382674
10.15362,60,6814.224988
10.366109,26,6815.328769
10.512773,29,6816.691159
10.788658,39,6818.610362
10.616995,22,6819.630137
10.85269,48,6821.678887
10.169342,29,6823.132681
10.530814,25,6824.165261
11.090457,29,6825.546311
11.519068,31,6827.013672
8.91963,71,6830.605547
11.035496,36,6832.500719
10.539433,41,6834.539648
10.909116,45,6836.796994
10.640537,47,6839.28255
10.761164,23,6840.424498
10.901793,18,6841.37515
11.078645,43,6843.47961
10.488883,28,6844.753109
10.821985,56,6847.317322
10.15317,47,6849.553083
9.591964,21,6850.598993
10.476717,46,6853.017249
11.156109,39,6855.118355
8.920588,54,6857.82654
10.817448,33,6859.619632
10.935308,29,6861.103897
11.095321,23,6862.209444
10.360732,29,6863.550035
10.657421,45,6865.833653
10.622256,45,6868.224979
10.501089,25,6869.55657
10.604578,30,6871.061476
11.181497,29,6872.505057
10.563369,16,6873.338156
10.711512,41,6875.346775
11.049227,39,6877.377726
10.683646,34,6879.043531
11.164754,34,6880.394941
10.744889,35,6882.05122
10.810157,39,6883.945119
11.195137,35,6885.708043
11.412645,33,6887.385847
10.719115,37,6889.263885
11.002973,33,6890.855132
11.177061,37,6892.748319
10.812031,47,6895.027022
10.128545,39,6896.830262
10.662791,31,6898.449472
10.866172,41,6900.321718
10.036962,31,6904.568067
10.851373,35,6906.265644
10.98256,36,6908.095937
11.031757,33,6909.847785
10.867624,28,6911.263604
10.680103,40,6913.123174
10.719374,31,6914.575764
8.509885,61,6917.345724
10.353762,55,6919.858962
10.288491,29,6921.298309
10.327686,39,6923.221672
10.72433,30,6924.639585
10.005792,43,6926.804101
10.600082,17,6927.755114
11.057325,35,6929.538328
10.86136,15,6930.369773
10.917679,28,6931.835059
10.952717,39,6933.877207
11.024803,26,6935.204782
11.371559,43,6937.434194
10.226099,41,6939.593348
10.803542,20,6940.769146
11.252587,34,6942.537085
10.802483,42,6944.684199
10.198698,45,6946.744459
10.698091,19,6947.709641
11.165114,40,6949.79265
10.777311,53,6952.493284
10.641524,36,6954.331953
11.12202,27,6955.744882
11.464899,42,6957.912419
10.837019,24,6959.406778
10.503114,40,6961.486649
9.402602,40,6963.740794
10.364692,22,6964.924313
10.598567,69,6968.613209
10.955457,29,6970.219858
11.105141,31,6971.892245
9.65092,35,6973.685796
11.011995,41,6975.976195
10.590147,30,6977.603279
10.824292,28,6979.125777
10.852578,37,6980.899602
10.561981,35,6982.658477
10.837335,43,6984.921796
10.878786,32,6986.678404
9.172813,47,6989.01812
10.918463,34,6990.825052
10.59115,27,6992.16921
10.890986,24,6993.371775
11.137372,31,6995.140377
10.610518,30,6996.650802
10.621313,32,6998.444609
10.729039,32,7000.068714
10.574868,29,7001.698344
10.915073,44,7004.178886
9.885525,53,7007.226397
10.343579,54,7010.14881
10.070894,48,7014.95627
11.021611,47,7017.3567
9.949641,39,7019.377812
11.155294,38,7021.37549
8.636775,47,7023.696225
10.296849,51,7026.506508
10.116033,26,7027.828376
10.508931,42,7030.190106
10.60828,55,7033.033873
10.630408,34,7034.782559
11.028181,48,7037.44579
10.751803,44,7039.951761
9.714129,47,7042.518759
10.629287,33,7044.380365
11.227193,25,7045.698213
11.015082,36,7047.4245
11.251647,34,7049.074386
9.818117,50,7051.697166
10.44461,47,7054.379608
11.132485,41,7056.660506
10.076624,40,7058.799041
10.405508,20,7059.884124
10.765984,21,7061.034326
11.075132,33,7062.855699
11.029696,38,7064.972489
11.228041,37,7066.934141
10.78624,30,7068.533599
11.184712,27,7070.037096
11.177606,28,7071.581784
10.665246,34,7073.633134
9.034247,55,7076.559814
10.62202,37,7078.578209
10.918974,26,7079.845082
10.979706,47,7081.753045
10.670868,31,7083.186993
10.959507,31,7084.872352
10.583415,27,7086.345896
10.623288,21,7087.449881
10.295432,40,7089.600943
10.965871,36,7091.425619
11.101626,28,7093.06112
10.791702,30,7094.621236
11.05264,39,7096.565186
10.911824,36,7098.332585
10.664001,29,7099.953684
10.785286,31,7101.718494
9.07665,40,7103.805827
11.198745,44,7106.233026
10.64014,46,7108.722778
10.642806,26,7110.147913
11.011327,41,7112.329192
10.249456,44,7114.42978
10.340305,52,7117.129716
10.952763,43,7119.2929
10.202034,38,7124.160128
11.173434,33,7125.884255
10.55588,13,7126.528346
10.957908,45,7128.884614
10.905418,30,7130.598694
11.107246,33,7132.211766
9.992967,39,7134.191898
10.881964,37,7136.220104
10.698786,48,7138.656196
11.201855,34,7140.445343
10.829553,28,7142.024296
8.304892,59,7144.845804
11.158416,38,7146.730576
11.057897,26,7148.062031
10.830726,42,7150.285455
10.543602,29,7151.830141
10.027498,42,7154.130221
10.610774,25,7155.483004
9.918539,47,7157.968842
10.942975,57,7161.120259
10.727285,29,7162.635347
10.942993,39,7164.922501
10.793776,39,7167.051393
10.886826,24,7168.281774
10.80427,45,7170.809284
10.728549,36,7172.688843
10.934266,31,7174.283047
10.391366,40,7176.373137
10.966344,23,7177.609574
10.775846,36,7179.478313
11.100392,38,7181.196113
10.807107,45,7183.60183
10.514355,48,7186.047099
10.75848,29,7187.429994
9.817997,49,7190.029646
10.480594,25,7191.35871
10.773913,37,7193.366435
10.980684,50,7196.096705
11.33859,36,7198.03215
11.256119,52,7200.542328
10.807606,21,7201.672715
10.902501,39,7203.691829
10.85508,32,7205.343795
10.701423,34,7207.073784
10.313628,31,7208.682551
10.583191,28,7210.105457
10.722995,25,7211.385095
10.743978,27,7212.698273
10.545758,27,7214.047366
11.603102,35,7215.469167
10.806786,26,7216.65785
10.030192,53,7219.37738
10.548456,39,7221.282346
10.56683,39,7223.229769
10.706209,27,7224.515592
9.862479,39,7226.356233
11.383466,38,7228.292586
10.58153,46,7233.557174
8.618775,61,7236.428361
11.167671,37,7238.309484
11.2748,42,7240.372994
10.524372,22,7241.497996
10.898812,37,7243.330329
10.753546,35,7245.095828
10.148603,25,7246.26338
10.838735,18,7247.078892
10.825063,33,7248.560291
11.190904,37,7250.388057
10.386016,36,7252.336681
11.116684,40,7254.412316
11.094394,42,7256.52058
9.989617,34,7258.275646
7.821096,71,7261.784576
10.819122,35,7263.603495
11.01543,31,7265.125881
10.718992,37,7266.968652
10.503858,35,7268.859205
11.278192,26,7270.086842
10.776674,22,7271.164058
10.735449,23,7272.37467
10.527375,38,7274.128586
10.247477,35,7275.801531
8.13742,85,7280.162546
11.024259,28,7281.462797
10.986534,29,7282.885955
11.031633,23,7284.088925
10.910297,27,7285.518786
10.838614,31,7286.920155
10.496302,43,7288.761449
10.361234,34,7290.455284
11.119851,45,7292.444465
9.538885,49,7294.642979
10.507561,20,7295.412324
10.570717,42,7297.359098
11.302836,44,7299.654883
10.705962,38,7301.544321
10.865125,45,7304.014514
10.349197,32,7305.539249
10.675804,40,7307.417934
10.245596,44,7309.606385
10.184987,26,7310.868552
10.967284,48,7313.29125
10.981826,31,7314.538654
10.30622,39,7316.185597
10.965911,36,7318.247177
10.968827,37,7320.092727
10.698844,25,7321.368927
8.828288,39,7323.356298
11.031481,43,7325.334386
11.025911,43,7327.487485
10.758319,25,7328.799061
11.135873,33,7330.433146
10.998952,29,7331.85158
10.469719,28,7336.213825
10.302218,32,7337.638134
10.017262,39,7339.502626
10.469691,39,7341.310243
10.70818,20,7342.304605
1.919585,87,7346.482633
9.915295,37,7348.206177
10.891839,36,7349.877357
10.873369,29,7351.270561
11.096908,41,7353.551478
10.951218,29,7355.070169
11.128296,36,7356.94591
10.606185,33,7358.551696
9.599025,44,7360.855727
10.938381,22,7362.045575
11.085509,32,7363.740937
10.488167,54,7366.429279
10.828114,42,7368.736373
10.654681,44,7370.969858
10.843538,37,7372.949821
10.75437,37,7374.839485
10.712237,33,7376.465681
10.424938,39,7378.527097
11.009944,28,7379.831565
10.809087,32,7381.392681
11.321277,34,7382.708035
10.584679,41,7384.738959
11.01406,50,7387.262678
10.540107,36,7389.125758
8.327462,43,7391.340143
10.654923,39,7393.396564
10.71382,28,7394.794234
11.164807,42,7396.914984
10.299778,25,7398.143777
10.93833,26,7399.533814
10.980631,42,7401.617523
11.089129,34,7403.239538
10.760913,46,7405.570783
10.961308,33,7407.14269
10.887554,46,7409.389737
10.638977,66,7412.943834
11.02185,28,7414.145697
10.427886,31,7415.533147
10.293259,44,7417.641679
10.800104,35,7419.440997
10.550271,32,7421.098906
10.672396,51,7423.714581
9.771137,46,7426.113726
10.408585,48,7428.464421
10.520053,22,7429.655538
11.033272,47,7432.088933
10.905581,25,7433.401039
9.561543,44,7435.521698
11.124455,39,7437.418479
9.026325,49,7442.620618
10.962462,22,7443.752404
10.874395,38,7445.792696
8.750568,32,7447.384167
5.246911,103,7452.677868
10.444334,61,7455.520378
11.50189,48,7457.928835
8.794043,45,7460.375178
10.742286,31,7462.089739
11.089495,46,7464.650474
10.619909,35,7466.478325
10.153776,35,7468.447966
10.563978,21,7469.541748
9.765327,58,7472.681106
6.357675,44,7474.887466
10.587121,35,7476.738407
10.616482,33,7478.318404
10.847443,35,7480.124933
10.565799,43,7482.078753
9.991642,41,7484.288348
10.714955,31,7485.976769
10.615892,31,7487.683447
10.479842,15,7488.485222
9.516595,43,7490.690429
10.821303,29,7492.303476
10.61143,30,7493.915969
10.525177,27,7495.42456
11.322353,27,7496.908098
10.688645,32,7498.686334
10.998184,42,7500.856607
10.518467,23,7502.190712
10.525046,22,7503.275372
9.227801,45,7505.60495
10.880823,20,7506.597092
9.248483,45,7508.95349
10.461548,27,7510.369812
10.210782,39,7512.429956
10.672139,26,7513.745556
11.25052,32,7515.385311
10.685012,23,7516.447332
11.079066,46,7518.846121
10.269292,51,7521.586861
10.277831,24,7522.935038
10.566201,20,7523.994576
10.742098,23,7525.155228
10.586172,27,7526.753835
11.001825,36,7528.68421
10.945129,32,7530.392558
10.393189,34,7532.266655
10.818779,37,7534.358023
7.798326,50,7537.041309
10.678153,35,7539.020674
10.249685,37,7540.981934
10.778451,25,7542.3777
9.641986,60,7545.696776
11.060262,37,7547.604929
10.406316,35,7552.019426
10.832285,32,7553.698508
10.682333,31,7555.354977
10.766449,45,7557.736274
10.652297,45,7560.084161
10.829257,37,7562.218257
10.088117,34,7564.042802
10.990424,48,7566.396014
9.973397,50,7569.105327
10.576781,34,7570.876521
11.197704,41,7573.147802
10.345403,36,7575.179617
10.804535,23,7576.391465
10.107975,40,7578.362147
10.885957,33,7580.193058
10.808397,45,7582.254894
10.587267,45,7584.693202
10.806089,24,7586.054695
10.35043,41,7588.275921
10.730807,28,7589.626963
10.973366,39,7591.618648
10.378977,46,7594.112521
11.060835,21,7595.206536
10.566857,34,7597.184956
9.723103,45,7599.539889
11.103945,41,7601.553096
9.945524,35,7603.438469
10.980421,56,7606.502903
10.606457,35,7608.26737
10.645376,40,7610.456002
10.610752,24,7611.803344
10.955137,38,7613.733763
10.714133,28,7615.325671
10.492781,42,7617.36128
10.741228,24,7618.548105
11.234689,32,7620.247357
10.746513,20,7621.356349
-1.663645,102,7626.524973
11.01792,27,7627.955702
10.840484,32,7629.624811
10.992294,47,7632.180434
10.62563,23,7633.283563
10.654593,39,7635.369387
11.081566,30,7636.912004
11.272838,45,7639.215528
10.297031,42,7641.446447
11.135092,39,7643.546407
10.522509,46,7646.099655
10.31187,23,7647.257403
11.172882,38,7649.048223
10.051456,35,7650.879173
10.746534,24,7652.173389
10.79547,31,7653.756612
9.798941,35,7655.613182
8.968779,59,7658.600246
11.084867,35,7662.944407
8.934836,57,7665.947351
10.962686,40,7668.226484
10.560297,23,7669.343888
10.965239,47,7671.763553
10.586837,21,7672.824524
10.937141,34,7674.723444
10.473358,42,7676.927006
11.044735,39,7678.974464
10.666767,40,7680.952092
10.514512,35,7682.492391
10.06162,49,7684.976786
10.537751,30,7686.472342
10.237402,45,7688.77359
10.870442,25,7690.092906
11.08067,41,7692.209093
10.78248,39,7694.273983
10.336497,27,7695.651852
10.648583,24,7696.836164
11.046575,28,7698.374275
10.285331,28,7699.818094
9.81908,52,7702.293915
10.549515,32,7704.080825
10.586534,42,7706.345991
10.476988,25,7707.677522
10.996541,29,7709.175178
10.607386,21,7710.147175
11.014485,44,7712.399266
10.856472,31,7714.038334
9.428943,50,7716.379385
11.044192,44,7718.478418
10.724515,20,7719.511901
10.660486,35,7721.519659
10.350174,36,7723.408913
9.141575,37,7725.326565
10.478172,63,7728.223399
11.183541,35,7729.89324
10.854451,30,7731.390117
10.025243,44,7733.756165
10.278875,56,7736.388425
9.032817,38,7738.308456
10.719866,42,7740.368942
10.739456,25,7741.595946
11.002084,41,7743.826689
9.491074,55,7746.565235
9.36684,42,7748.461415
10.490427,28,7749.792034
10.474126,41,7751.78875
10.677557,41,7753.907497
10.220542,27,7755.309704
10.276897,22,7756.414166
10.373021,23,7757.496478
10.833423,45,7759.795416
11.220024,44,7762.12387
10.990583,45,7764.454327
10.539917,25,7765.82597
10.63454,17,7769.682341
10.636948,29,7771.109822
10.492762,48,7773.417879
10.783747,32,7775.173022
10.748349,37,7777.08624
11.203997,39,7779.106443
9.611716,45,7781.278495
10.018338,42,7783.017676
9.763837,40,7784.622883
10.225749,32,7786.304826
10.79449,21,7787.252847
9.433157,71,7790.891034
11.069812,44,7793.06479
10.72674,34,7794.687167
10.845694,35,7796.34346
9.618812,39,7798.237929
11.22673,30,7799.696654
10.899843,37,7801.488618
11.172614,47,7803.730779
9.71844,36,7805.502506
10.591075,36,7807.347255
10.316414,34,7809.067645
10.730791,37,7810.890554
8.636375,68,7814.205687
9.774608,50,7816.532652
10.601999,47,7818.587254
10.134065,38,7820.450329
10.334402,31,7821.828109
10.634388,44,7823.897934
10.602496,22,7825.054091
10.650376,26,7826.409417
10.798232,31,7827.991186
10.511003,37,7829.848069
10.528107,41,7831.726061
10.51716,20,7832.707433
10.662839,26,7834.102633
10.494708,40,7836.069055
10.492519,27,7837.478428
10.872223,48,7839.794935
11.356387,36,7841.589505
10.555157,39,7843.577817
10.589433,35,7845.264544
9.760685,52,7847.935281
10.59833,25,7849.153538
11.360026,46,7851.268515
10.580943,45,7853.483229
10.502359,19,7854.449788
10.692195,22,7855.536872
10.578093,34,7857.216607
10.663301,30,7858.640597
11.181451,39,7860.612415
3.75376,67,7863.821404
10.317001,28,7865.318199
10.352686,21,7866.380454
10.598968,39,7868.185348
10.841817,21,7871.956331
10.249856,37,7873.604509
10.83948,39,7875.395697
10.689876,22,7876.454008
11.184108,40,7878.479412
10.498733,21,7879.411529
11.066063,31,7881.046442
11.014892,39,7882.671862
10.884415,39,7884.379294
10.394913,53,7886.671994
10.236321,49,7888.883865
10.809705,39,7890.837331
10.785066,28,7892.224211
9.992283,32,7893.674473
10.274307,37,7895.475147
11.04267,26,7896.758023
10.777614,46,7899.031039
10.718139,50,7901.572549
10.715567,38,7903.486105
10.560669,21,7904.552708
10.547155,36,7906.413769
11.056647,35,7908.14935
10.43671,34,7909.872076
10.592894,40,7911.935942
10.933282,45,7914.22466
10.810147,43,7916.22304
11.008782,27,7917.557523
10.165506,24,7918.664501
9.964828,43,7920.96614
11.316982,29,7922.514045
11.115721,35,7924.367255
10.510278,63,7927.527137
10.650098,30,7929.206
10.836166,33,7931.005545
10.854274,33,7932.749771
10.726427,37,7934.487796
8.673461,58,7937.495888
10.750887,34,7939.143911
11.332213,29,7940.723198
8.899475,47,7943.178411
11.014742,24,7944.394684
10.387044,41,7946.569138
11.029003,41,7948.685376
10.79807,53,7951.32668
11.265264,28,7952.738888
7.207225,67,7956.246648
11.258604,36,7958.017769
10.377211,53,7960.832399
9.417681,60,7964.119217
10.926965,37,7965.944657
10.900642,32,7967.641489
11.006598,31,7969.242477
10.271261,40,7971.13465
9.941508,49,7973.505085
10.703665,42,7978.29809
10.876422,36,7980.171415
10.026477,36,7981.859765
10.717211,56,7984.539393
10.736673,40,7986.612947
9.96624,59,7989.613515
10.850993,34,7991.451851
11.165146,39,7993.648902
9.705525,35,7995.418798
10.887736,39,7997.419541
10.636317,19,7998.499225
10.964478,32,8000.114355
11.152099,44,8002.547501
10.843222,35,8004.273981
11.136253,34,8006.223294
11.040582,29,8007.599797
10.605761,37,8009.591584
11.195701,31,8011.223959
10.578509,35,8013.113029
10.504538,31,8014.594178
10.876414,47,8017.01392
8.125661,32,8018.461809
11.092861,43,8020.549693
10.561802,35,8022.384243
8.191208,64,8025.753103
11.033841,36,8027.63112
10.810523,31,8029.412151
10.298538,47,8031.892961
10.90046,27,8033.373539
10.927208,32,8034.967891
11.344362,30,8036.562317
10.934135,33,8038.220941
10.916352,24,8039.506353
10.808175,35,8041.343749
10.658555,28,8042.723082
11.211353,33,8044.361892
11.130737,26,8045.726658
10.411314,28,8047.187038
10.950186,39,8049.114952
10.497277,31,8050.587274
10.697222,31,8052.151404
10.258591,50,8054.406208
10.498221,34,8056.272126
10.40041,35,8058.127757
10.835045,33,8059.817271
10.826761,24,8061.138438
10.738128,20,8062.290709
11.160807,27,8063.702508
10.594712,27,8065.145532
10.403611,26,8066.404462
9.171286,46,8068.788262
10.961315,42,8070.999012
9.336072,36,8072.962403
11.05177,49,8075.492606
10.480101,24,8076.665205
11.064145,37,8078.605974
10.650108,31,8080.325297
10.667459,19,8081.335334
10.844886,40,8085.876826
11.139945,36,8087.718491
11.047593,39,8089.72619
10.944128,40,8091.894381
11.22346,46,8094.264853
10.332856,16,8095.086309
10.946618,31,8096.841383
9.012141,63,8099.98748
10.994723,41,8102.353913
10.589164,47,8104.718311
11.129461,48,8107.292501
10.917313,30,8108.777237
10.507691,43,8110.897194
11.081259,39,8113.009226
9.731986,47,8115.532098
10.438137,27,8116.876101
10.846039,48,8119.165513
11.188484,38,8121.161146
10.739613,39,8123.139292
10.948016,39,8125.089612
10.819057,39,8127.155571
10.87389,21,8128.33756
10.769794,42,8130.454329
11.045039,28,8131.982521
11.011059,26,8133.319379
10.972198,45,8135.808992
10.893212,34,8137.774047
10.630799,39,8140.079449
11.066714,42,8142.23705
10.76205,27,8143.603227
11.021032,36,8145.462913
11.060595,23,8146.687567
10.974484,26,8148.177334
9.50372,41,8150.132427
10.581198,33,8151.600615
11.092693,42,8153.776021
11.310507,28,8155.301194
10.997207,44,8157.760723
10.525969,43,8159.796799
10.519085,32,8161.377628
10.39011,38,8163.331496
10.478024,29,8164.788782
10.514688,52,8167.354799
11.14719,38,8169.136248
10.8305,20,8170.18411
11.107858,41,8172.171475
10.485404,29,8173.636842
10.992387,29,8174.82856
10.002441,38,8176.604444
10.42455,46,8178.846488
10.411564,33,8180.558809
10.934231,27,8181.934576
10.73014,32,8183.484829
10.030997,37,8185.332208
10.560953,32,8186.784006
11.173546,36,8188.607893
10.506263,26,8192.649976
10.761672,37,8194.439186
6.623297,74,8197.879332
9.706283,36,8199.717956
10.919359,34,8201.463631
9.960139,55,8204.215038
11.020268,36,8205.92135
10.799074,29,8207.282064
10.518586,31,8208.706605
11.254762,41,8210.738508
10.694753,23,8211.804976
10.645053,32,8213.429358
10.622511,47,8215.693432
10.685767,21,8216.596999
9.130117,48,8218.735652
11.184503,28,8220.236279
10.658415,29,8221.646351
8.716754,45,8223.82087
11.000449,38,8225.791039
10.888839,27,8227.055973
10.488527,56,8229.742684
