#{"t_start": 1774286078.2650437, "env_id": "None"}
r,l,t
7.588827,200,5405.449941
4.224941,200,5410.902317
6.628359,200,5418.627669
5.877548,200,5423.30337
3.551059,200,5428.353441
3.82981,200,5433.873872
6.399154,200,5439.208377
2.786576,200,5444.328163
1.918824,200,5449.45715
5.747779,200,5454.505029
4.28657,200,5459.82429
7.14285,200,5465.061309
4.792271,200,5470.316378
7.908038,200,5478.073039
6.477721,200,5483.273784
6.392018,200,5487.932946
4.769074,200,5493.008985
6.172706,200,5498.196715
7.804818,200,5503.359598
5.153483,200,5508.582922
5.33396,200,5513.714954
8.270124,200,5518.613138
3.994284,200,5523.782818
2.067165,200,5531.385926
